route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible,note_fr,note_en
165,20C-H50C000I-90-I,218318585,165-S,1,1650100,1,,
165,20C-H50C000I-90-I,218318586,165-N,0,1650101,1,,
165,20C-H50C000I-90-I,218318588,165-S,1,1650100,1,,
165,20C-H50C000I-90-I,218318589,165-N,0,1650101,1,,
165,20C-H50C000I-90-I,218318591,165-S,1,1650100,1,,
165,20C-H50C000I-90-I,218318592,165-N,0,1650101,1,,
165,20C-H50C000I-90-I,218318595,165-S,1,1650100,1,,
165,20C-H50C000I-90-I,218318596,165-N,0,1650101,1,,
165,20C-H50C000I-90-I,218318599,165-S,1,1650100,1,,
165,20C-H50C000I-90-I,218318600,165-N,0,1650101,1,,
165,20C-H50C000I-90-I,218318601,165-S,1,1650100,1,,
80,20C-H50C000I-90-I,218318603,80-N,0,800101,1,,
165,20C-H50C000I-90-I,218318606,165-S,1,1650100,1,,
165,20C-H50C000I-90-I,218318607,165-N,0,1650101,1,,
165,20C-H50C000I-90-I,218318609,165-S,1,1650100,1,,
165,20C-H50C000I-90-I,218318610,165-N,0,1650101,1,,
165,20C-H50C000I-90-I,218318612,165-S,1,1650100,1,,
165,20C-H50C000I-90-I,218318613,165-N,0,1650101,1,,
165,20C-H50C000I-90-I,218318615,165-S,1,1650100,1,,
165,20C-H50C000I-90-I,218318616,165-N,0,1650101,1,,
165,20C-H50C000I-90-I,218318618,165-N,0,1650101,1,,
165,20C-H50C000I-90-I,218318621,165-S,1,1650100,1,,
165,20C-H50C000I-90-I,218318622,165-N,0,1650101,1,,
165,20C-H50C000I-90-I,218318624,165-S,1,1650100,1,,
165,20C-H50C000I-90-I,218318625,165-N,0,1650101,1,,
165,20C-H50C000I-90-I,218318627,165-N,0,1650101,1,,
165,20C-H50C000I-90-I,218318629,165-S,1,1650100,1,,
165,20C-H50C000I-90-I,218318630,165-N,0,1650101,1,,
165,20C-H50C000I-90-I,218318631,165-N,0,1650101,1,,
165,20C-H50C000I-90-I,218318633,165-S,1,1650100,1,,
470,20C-H50C000I-90-I,218318636,470-E,0,4700217,1,,
470,20C-H50C000I-90-I,218318638,470-O,1,4700193,1,Ce bus termine son parcours à l'usine de filtration.,This bus ends its run at Usine de filtration.
470,20C-H50C000I-90-I,218318639,470-E,0,4700217,1,,
470,20C-H50C000I-90-I,218318641,470-O,1,4700193,1,Ce bus termine son parcours à l'usine de filtration.,This bus ends its run at Usine de filtration.
470,20C-H50C000I-90-I,218318642,470-E,0,4700217,1,,
470,20C-H50C000I-90-I,218318644,470-O,1,4700193,1,Ce bus termine son parcours à l'usine de filtration.,This bus ends its run at Usine de filtration.
470,20C-H50C000I-90-I,218318645,470-E,0,4700217,1,,
470,20C-H50C000I-90-I,218318647,470-E,0,4700217,1,,
470,20C-H50C000I-90-I,218318649,470-O,1,4700193,1,Ce bus termine son parcours à l'usine de filtration.,This bus ends its run at Usine de filtration.
470,20C-H50C000I-90-I,218318650,470-E,0,4700217,1,,
470,20C-H50C000I-90-I,218318652,470-O,1,4700193,1,Ce bus termine son parcours à l'usine de filtration.,This bus ends its run at Usine de filtration.
470,20C-H50C000I-90-I,218318653,470-E,0,4700217,1,,
470,20C-H50C000I-90-I,218318655,470-O,1,4700193,1,Ce bus termine son parcours à l'usine de filtration.,This bus ends its run at Usine de filtration.
470,20C-H50C000I-90-I,218318656,470-E,0,4700217,1,,
470,20C-H50C000I-90-I,218318657,470-O,1,4700193,1,Ce bus termine son parcours à l'usine de filtration.,This bus ends its run at Usine de filtration.
470,20C-H50C000I-90-I,218318658,470-E,0,4700217,1,,
470,20C-H50C000I-90-I,218318659,470-O,1,4700193,1,Ce bus termine son parcours à l'usine de filtration.,This bus ends its run at Usine de filtration.
470,20C-H50C000I-90-I,218318665,470-E,0,4700216,1,,
470,20C-H50C000I-90-I,218318666,470-O,1,4700194,1,,
470,20C-H50C000I-90-I,218318667,470-E,0,4700216,1,,
470,20C-H50C000I-90-I,218318670,470-E,0,4700217,1,,
470,20C-H50C000I-90-I,218318672,470-O,1,4700193,1,Ce bus termine son parcours à l'usine de filtration.,This bus ends its run at Usine de filtration.
470,20C-H50C000I-90-I,218318673,470-E,0,4700217,1,,
470,20C-H50C000I-90-I,218318675,470-O,1,4700193,1,Ce bus termine son parcours à l'usine de filtration.,This bus ends its run at Usine de filtration.
470,20C-H50C000I-90-I,218318676,470-E,0,4700217,1,,
470,20C-H50C000I-90-I,218318678,470-O,1,4700193,1,Ce bus termine son parcours à l'usine de filtration.,This bus ends its run at Usine de filtration.
470,20C-H50C000I-90-I,218318679,470-E,0,4700217,1,,
470,20C-H50C000I-90-I,218318681,470-O,1,4700193,1,Ce bus termine son parcours à l'usine de filtration.,This bus ends its run at Usine de filtration.
470,20C-H50C000I-90-I,218318682,470-E,0,4700217,1,,
470,20C-H50C000I-90-I,218318684,470-O,1,4700193,1,Ce bus termine son parcours à l'usine de filtration.,This bus ends its run at Usine de filtration.
470,20C-H50C000I-90-I,218318686,470-E,0,4700216,1,,
470,20C-H50C000I-90-I,218318688,470-O,1,4700194,1,,
470,20C-H50C000I-90-I,218318689,470-E,0,4700216,1,,
470,20C-H50C000I-90-I,218318691,470-O,1,4700194,1,,
470,20C-H50C000I-90-I,218318694,470-E,0,4700217,1,,
470,20C-H50C000I-90-I,218318697,470-O,1,4700193,1,Ce bus termine son parcours à l'usine de filtration.,This bus ends its run at Usine de filtration.
470,20C-H50C000I-90-I,218318698,470-E,0,4700217,1,,
470,20C-H50C000I-90-I,218318699,470-O,1,4700193,1,Ce bus termine son parcours à l'usine de filtration.,This bus ends its run at Usine de filtration.
470,20C-H50C000I-90-I,218318700,470-E,0,4700217,1,,
470,20C-H50C000I-90-I,218318702,470-O,1,4700193,1,Ce bus termine son parcours à l'usine de filtration.,This bus ends its run at Usine de filtration.
470,20C-H50C000I-90-I,218318703,470-E,0,4700217,1,,
470,20C-H50C000I-90-I,218318705,470-O,1,4700193,1,Ce bus termine son parcours à l'usine de filtration.,This bus ends its run at Usine de filtration.
470,20C-H50C000I-90-I,218318706,470-E,0,4700217,1,,
470,20C-H50C000I-90-I,218318708,470-O,1,4700193,1,Ce bus termine son parcours à l'usine de filtration.,This bus ends its run at Usine de filtration.
470,20C-H50C000I-90-I,218318710,470-E,0,4700216,1,,
470,20C-H50C000I-90-I,218318712,470-O,1,4700194,1,,
470,20C-H50C000I-90-I,218318713,470-E,0,4700216,1,,
470,20C-H50C000I-90-I,218318715,470-O,1,4700194,1,,
470,20C-H50C000I-90-I,218318716,470-E,0,4700216,1,,
470,20C-H50C000I-90-I,218318718,470-O,1,4700194,1,,
470,20C-H50C000I-90-I,218318721,470-E,0,4700217,1,,
470,20C-H50C000I-90-I,218318723,470-E,0,4700217,1,,
470,20C-H50C000I-90-I,218318724,470-E,0,4700217,1,,
470,20C-H50C000I-90-I,218318725,470-O,1,4700193,1,Ce bus termine son parcours à l'usine de filtration.,This bus ends its run at Usine de filtration.
470,20C-H50C000I-90-I,218318726,470-E,0,4700217,1,,
470,20C-H50C000I-90-I,218318731,470-O,1,4700193,1,Ce bus termine son parcours à l'usine de filtration.,This bus ends its run at Usine de filtration.
470,20C-H50C000I-90-I,218318733,470-E,0,4700216,1,,
470,20C-H50C000I-90-I,218318735,470-O,1,4700194,1,,
470,20C-H50C000I-90-I,218318738,470-E,0,4700217,1,,
470,20C-H50C000I-90-I,218318740,470-O,1,4700193,1,Ce bus termine son parcours à l'usine de filtration.,This bus ends its run at Usine de filtration.
470,20C-H50C000I-90-I,218318741,470-E,0,4700217,1,,
470,20C-H50C000I-90-I,218318743,470-O,1,4700193,1,Ce bus termine son parcours à l'usine de filtration.,This bus ends its run at Usine de filtration.
470,20C-H50C000I-90-I,218318745,470-E,0,4700216,1,,
470,20C-H50C000I-90-I,218318747,470-O,1,4700194,1,,
470,20C-H50C000I-90-I,218318748,470-E,0,4700216,1,,
470,20C-H50C000I-90-I,218318750,470-O,1,4700194,1,,
470,20C-H50C000I-90-I,218318751,470-E,0,4700216,1,,
470,20C-H50C000I-90-I,218318753,470-O,1,4700194,1,,
470,20C-H50C000I-90-I,218318754,470-E,0,4700216,1,,
470,20C-H50C000I-90-I,218318756,470-O,1,4700194,1,,
470,20C-H50C000I-90-I,218318757,470-E,0,4700216,1,,
470,20C-H50C000I-90-I,218318759,470-O,1,4700194,1,,
470,20C-H50C000I-90-I,218318762,470-O,1,4700194,1,,
470,20C-H50C000I-90-I,218318764,470-O,1,4700193,1,Ce bus termine son parcours à l'usine de filtration.,This bus ends its run at Usine de filtration.
470,20C-H50C000I-90-I,218318765,470-E,0,4700217,1,,
470,20C-H50C000I-90-I,218318767,470-O,1,4700193,1,Ce bus termine son parcours à l'usine de filtration.,This bus ends its run at Usine de filtration.
470,20C-H50C000I-90-I,218318769,470-E,0,4700216,1,,
470,20C-H50C000I-90-I,218318771,470-O,1,4700193,1,Ce bus termine son parcours à l'usine de filtration.,This bus ends its run at Usine de filtration.
470,20C-H50C000I-90-I,218318773,470-E,0,4700216,1,,
470,20C-H50C000I-90-I,218318775,470-O,1,4700194,1,,
470,20C-H50C000I-90-I,218318776,470-E,0,4700216,1,,
470,20C-H50C000I-90-I,218318778,470-O,1,4700194,1,,
470,20C-H50C000I-90-I,218318779,470-E,0,4700216,1,,
470,20C-H50C000I-90-I,218318781,470-O,1,4700194,1,,
470,20C-H50C000I-90-I,218318782,470-E,0,4700216,1,,
470,20C-H50C000I-90-I,218318784,470-O,1,4700194,1,,
470,20C-H50C000I-90-I,218318787,470-E,0,4700217,1,,
470,20C-H50C000I-90-I,218318789,470-O,1,4700193,1,Ce bus termine son parcours à l'usine de filtration.,This bus ends its run at Usine de filtration.
470,20C-H50C000I-90-I,218318791,470-E,0,4700216,1,,
470,20C-H50C000I-90-I,218318793,470-O,1,4700194,1,,
470,20C-H50C000I-90-I,218318794,470-O,1,4700194,1,,
470,20C-H50C000I-90-I,218318795,470-E,0,4700216,1,,
470,20C-H50C000I-90-I,218318798,470-O,1,4700194,1,,
470,20C-H50C000I-90-I,218318801,470-E,0,4700216,1,,
470,20C-H50C000I-90-I,218318803,470-O,1,4700194,1,,
470,20C-H50C000I-90-I,218318804,470-E,0,4700216,1,,
470,20C-H50C000I-90-I,218318806,470-O,1,4700194,1,,
470,20C-H50C000I-90-I,218318807,470-E,0,4700216,1,,
470,20C-H50C000I-90-I,218318809,470-O,1,4700194,1,,
470,20C-H50C000I-90-I,218318810,470-E,0,4700216,1,,
470,20C-H50C000I-90-I,218318812,470-O,1,4700194,1,,
470,20C-H50C000I-90-I,218318814,470-O,1,4700194,1,,
470,20C-H50C000I-90-I,218318817,470-O,1,4700194,1,,
470,20C-H50C000I-90-I,218318818,470-E,0,4700216,1,,
470,20C-H50C000I-90-I,218318820,470-O,1,4700194,1,,
470,20C-H50C000I-90-I,218318821,470-E,0,4700216,1,,
470,20C-H50C000I-90-I,218318823,470-O,1,4700194,1,,
968,20C-H50C000I-90-I,218318826,968-O,1,9680015,2,,
968,20C-H50C000I-90-I,218318827,968-E,0,9680014,2,,
968,20C-H50C000I-90-I,218318828,968-O,1,9680015,2,,
968,20C-H50C000I-90-I,218318829,968-E,0,9680014,2,,
968,20C-H50C000I-90-I,218318830,968-E,0,9680014,2,,
968,20C-H50C000I-90-I,218318831,968-O,1,9680015,2,,
968,20C-H50C000I-90-I,218318832,968-E,0,9680014,2,,
968,20C-H50C000I-90-I,218318833,968-O,1,9680015,2,,
968,20C-H50C000I-90-I,218318834,968-E,0,9680014,2,,
968,20C-H50C000I-90-I,218318837,968-O,1,9680015,1,,
968,20C-H50C000I-90-I,218318838,968-E,0,9680014,1,,
968,20C-H50C000I-90-I,218318839,968-O,1,9680015,1,,
968,20C-H50C000I-90-I,218318840,968-E,0,9680014,1,,
968,20C-H50C000I-90-I,218318841,968-O,1,9680015,1,,
968,20C-H50C000I-90-I,218318842,968-E,0,9680014,1,,
968,20C-H50C000I-90-I,218318843,968-O,1,9680015,1,,
968,20C-H50C000I-90-I,218318844,968-E,0,9680014,1,,
968,20C-H50C000I-90-I,218318845,968-O,1,9680015,1,,
968,20C-H50C000I-90-I,218318848,968-O,1,9680015,2,,
968,20C-H50C000I-90-I,218318849,968-E,0,9680014,2,,
968,20C-H50C000I-90-I,218318850,968-O,1,9680015,2,,
968,20C-H50C000I-90-I,218318851,968-E,0,9680014,2,,
968,20C-H50C000I-90-I,218318852,968-O,1,9680015,2,,
968,20C-H50C000I-90-I,218318853,968-E,0,9680014,2,,
968,20C-H50C000I-90-I,218318854,968-O,1,9680015,2,,
968,20C-H50C000I-90-I,218318855,968-E,0,9680014,2,,
968,20C-H50C000I-90-I,218318856,968-O,1,9680015,2,,
968,20C-H50C000I-90-I,218318858,968-E,0,9680014,2,,
968,20C-H50C000I-90-I,218318860,968-E,0,9680014,2,,
968,20C-H50C000I-90-I,218318861,968-O,1,9680015,2,,
968,20C-H50C000I-90-I,218318862,968-O,1,9680015,2,,
968,20C-H50C000I-90-I,218318863,968-E,0,9680014,2,,
968,20C-H50C000I-90-I,218318866,968-O,1,9680015,2,,
968,20C-H50C000I-90-I,218318867,968-E,0,9680014,2,,
968,20C-H50C000I-90-I,218318868,968-O,1,9680015,2,,
968,20C-H50C000I-90-I,218318869,968-E,0,9680014,2,,
968,20C-H50C000I-90-I,218318872,968-E,0,9680014,1,,
968,20C-H50C000I-90-I,218318873,968-O,1,9680015,1,,
968,20C-H50C000I-90-I,218318874,968-E,0,9680014,1,,
968,20C-H50C000I-90-I,218318875,968-O,1,9680015,1,,
968,20C-H50C000I-90-I,218318876,968-E,0,9680014,1,,
968,20C-H50C000I-90-I,218318879,968-O,1,9680015,1,,
968,20C-H50C000I-90-I,218318880,968-E,0,9680014,1,,
968,20C-H50C000I-90-I,218318881,968-O,1,9680015,1,,
968,20C-H50C000I-90-I,218318882,968-E,0,9680014,1,,
968,20C-H50C000I-90-I,218318883,968-O,1,9680015,1,,
968,20C-H50C000I-90-I,218318884,968-E,0,9680014,1,,
968,20C-H50C000I-90-I,218318885,968-O,1,9680015,1,,
968,20C-H50C000I-90-I,218318886,968-E,0,9680014,1,,
968,20C-H50C000I-90-I,218318887,968-O,1,9680015,1,,
968,20C-H50C000I-90-I,218318888,968-E,0,9680014,1,,
968,20C-H50C000I-90-I,218318890,968-O,1,9680015,2,,
968,20C-H50C000I-90-I,218318892,968-O,1,9680015,2,,
968,20C-H50C000I-90-I,218318893,968-E,0,9680014,2,,
968,20C-H50C000I-90-I,218318894,968-E,0,9680014,2,,
968,20C-H50C000I-90-I,218318895,968-O,1,9680015,2,,
968,20C-H50C000I-90-I,218318896,968-E,0,9680014,2,,
968,20C-H50C000I-90-I,218318897,968-O,1,9680015,2,,
968,20C-H50C000I-90-I,218318898,968-E,0,9680014,2,,
968,20C-H50C000I-90-I,218318899,968-O,1,9680015,2,,
93,20C-H50C000S-90-S,218298181,93-E,0,930076,2,,
93,20C-H50C000S-90-S,218298182,93-O,1,930075,2,,
93,20C-H50C000S-90-S,218298183,93-E,0,930076,2,,
93,20C-H50C000S-90-S,218298184,93-O,1,930075,2,,
93,20C-H50C000S-90-S,218298185,93-E,0,930076,2,,
93,20C-H50C000S-90-S,218298186,93-O,1,930075,2,,
93,20C-H50C000S-90-S,218298187,93-E,0,930076,2,,
93,20C-H50C000S-90-S,218298188,93-O,1,930075,2,,
93,20C-H50C000S-90-S,218298189,93-E,0,930076,2,,
93,20C-H50C000S-90-S,218298190,93-O,1,930075,2,,
93,20C-H50C000S-90-S,218298191,93-E,0,930076,2,,
93,20C-H50C000S-90-S,218298192,93-O,1,930075,2,,
93,20C-H50C000S-90-S,218298193,93-E,0,930076,2,,
93,20C-H50C000S-90-S,218298194,93-O,1,930075,2,,
16,20C-H50C000S-90-S,218298196,16-O,1,160086,2,,
16,20C-H50C000S-90-S,218298197,16-E,0,160085,2,,
16,20C-H50C000S-90-S,218298198,16-O,1,160086,2,,
16,20C-H50C000S-90-S,218298199,16-E,0,160085,2,,
16,20C-H50C000S-90-S,218298200,16-O,1,160086,2,,
16,20C-H50C000S-90-S,218298201,16-E,0,160085,2,,
16,20C-H50C000S-90-S,218298202,16-O,1,160086,2,,
16,20C-H50C000S-90-S,218298203,16-E,0,160085,2,,
16,20C-H50C000S-90-S,218298204,16-O,1,160086,2,,
16,20C-H50C000S-90-S,218298205,16-E,0,160085,2,,
16,20C-H50C000S-90-S,218298206,16-O,1,160086,2,,
16,20C-H50C000S-90-S,218298207,16-E,0,160085,2,,
16,20C-H50C000S-90-S,218298208,16-O,1,160086,2,,
16,20C-H50C000S-90-S,218298209,16-E,0,160085,2,,
16,20C-H50C000S-90-S,218298210,16-O,1,160086,2,,
171,20C-H50C000S-90-S,218298212,171-E,0,1710198,2,,
171,20C-H50C000S-90-S,218298214,171-E,0,1710198,2,,
16,20C-H50C000S-90-S,218298217,16-O,1,160086,2,,
16,20C-H50C000S-90-S,218298218,16-E,0,160085,2,,
16,20C-H50C000S-90-S,218298219,16-O,1,160086,2,,
16,20C-H50C000S-90-S,218298220,16-E,0,160085,2,,
16,20C-H50C000S-90-S,218298221,16-O,1,160086,2,,
16,20C-H50C000S-90-S,218298222,16-E,0,160085,2,,
16,20C-H50C000S-90-S,218298223,16-O,1,160086,2,,
16,20C-H50C000S-90-S,218298224,16-E,0,160085,2,,
160,20C-H50C000S-90-S,218298226,160-O,1,1600112,2,,
160,20C-H50C000S-90-S,218298227,160-E,0,1600110,2,,
160,20C-H50C000S-90-S,218298229,160-O,1,1600112,2,,
160,20C-H50C000S-90-S,218298230,160-E,0,1600110,2,,
160,20C-H50C000S-90-S,218298232,160-O,1,1600112,2,,
160,20C-H50C000S-90-S,218298233,160-E,0,1600110,2,,
16,20C-H50C000S-90-S,218298236,16-E,0,160085,1,,
16,20C-H50C000S-90-S,218298237,16-O,1,160086,1,,
16,20C-H50C000S-90-S,218298238,16-E,0,160085,1,,
16,20C-H50C000S-90-S,218298239,16-O,1,160086,1,,
16,20C-H50C000S-90-S,218298240,16-E,0,160085,1,,
16,20C-H50C000S-90-S,218298241,16-O,1,160086,1,,
16,20C-H50C000S-90-S,218298242,16-E,0,160085,1,,
16,20C-H50C000S-90-S,218298243,16-O,1,160086,1,,
16,20C-H50C000S-90-S,218298244,16-E,0,160085,1,,
16,20C-H50C000S-90-S,218298245,16-O,1,160086,1,,
16,20C-H50C000S-90-S,218298246,16-E,0,160085,1,,
16,20C-H50C000S-90-S,218298247,16-O,1,160086,1,,
16,20C-H50C000S-90-S,218298248,16-E,0,160085,1,,
16,20C-H50C000S-90-S,218298249,16-O,1,160086,1,,
16,20C-H50C000S-90-S,218298250,16-E,0,160085,1,,
16,20C-H50C000S-90-S,218298251,16-O,1,160086,1,,
16,20C-H50C000S-90-S,218298252,16-E,0,160085,1,,
16,20C-H50C000S-90-S,218298253,16-O,1,160086,1,,
16,20C-H50C000S-90-S,218298254,16-E,0,160085,1,,
16,20C-H50C000S-90-S,218298255,16-O,1,160086,1,,
16,20C-H50C000S-90-S,218298256,16-E,0,160085,1,,
16,20C-H50C000S-90-S,218298257,16-O,1,160086,1,,
16,20C-H50C000S-90-S,218298258,16-E,0,160085,1,,
80,20C-H50C000S-90-S,218298261,80-N,0,800101,1,,
80,20C-H50C000S-90-S,218298262,80-S,1,800102,1,,
80,20C-H50C000S-90-S,218298263,80-N,0,800101,1,,
80,20C-H50C000S-90-S,218298264,80-S,1,800102,1,,
80,20C-H50C000S-90-S,218298265,80-N,0,800101,1,,
80,20C-H50C000S-90-S,218298266,80-S,1,800102,1,,
80,20C-H50C000S-90-S,218298267,80-N,0,800101,1,,
80,20C-H50C000S-90-S,218298268,80-S,1,800102,1,,
80,20C-H50C000S-90-S,218298269,80-N,0,800101,1,,
80,20C-H50C000S-90-S,218298270,80-S,1,800102,1,,
80,20C-H50C000S-90-S,218298271,80-N,0,800101,1,,
80,20C-H50C000S-90-S,218298272,80-S,1,800102,1,,
80,20C-H50C000S-90-S,218298273,80-N,0,800101,1,,
80,20C-H50C000S-90-S,218298274,80-S,1,800102,1,,
80,20C-H50C000S-90-S,218298275,80-N,0,800101,1,,
80,20C-H50C000S-90-S,218298276,80-S,1,800102,1,,
465,20C-H50C000S-90-S,218298278,465-N,0,4650008,1,,
80,20C-H50C000S-90-S,218298281,80-S,1,800102,1,,
80,20C-H50C000S-90-S,218298282,80-N,0,800101,1,,
80,20C-H50C000S-90-S,218298283,80-S,1,800102,1,,
80,20C-H50C000S-90-S,218298286,80-S,1,800102,1,,
80,20C-H50C000S-90-S,218298287,80-N,0,800101,1,,
80,20C-H50C000S-90-S,218298288,80-S,1,800102,1,,
80,20C-H50C000S-90-S,218298290,80-S,1,800102,1,,
80,20C-H50C000S-90-S,218298291,80-N,0,800101,1,,
80,20C-H50C000S-90-S,218298292,80-S,1,800102,1,,
80,20C-H50C000S-90-S,218298293,80-N,0,800101,1,,
80,20C-H50C000S-90-S,218298294,80-S,1,800102,1,,
80,20C-H50C000S-90-S,218298295,80-N,0,800101,1,,
80,20C-H50C000S-90-S,218298296,80-S,1,800102,1,,
80,20C-H50C000S-90-S,218298297,80-N,0,800101,1,,
80,20C-H50C000S-90-S,218298298,80-S,1,800102,1,,
80,20C-H50C000S-90-S,218298299,80-N,0,800101,1,,
80,20C-H50C000S-90-S,218298302,80-S,1,800102,1,,
80,20C-H50C000S-90-S,218298303,80-N,0,800101,1,,
80,20C-H50C000S-90-S,218298304,80-S,1,800102,1,,
80,20C-H50C000S-90-S,218298305,80-N,0,800101,1,,
80,20C-H50C000S-90-S,218298306,80-S,1,800102,1,,
80,20C-H50C000S-90-S,218298307,80-N,0,800101,1,,
80,20C-H50C000S-90-S,218298308,80-S,1,800102,1,,
80,20C-H50C000S-90-S,218298309,80-N,0,800101,1,,
80,20C-H50C000S-90-S,218298310,80-S,1,800102,1,,
80,20C-H50C000S-90-S,218298311,80-N,0,800101,1,,
80,20C-H50C000S-90-S,218298312,80-S,1,800102,1,,
80,20C-H50C000S-90-S,218298313,80-N,0,800101,1,,
80,20C-H50C000S-90-S,218298314,80-S,1,800102,1,,
80,20C-H50C000S-90-S,218298315,80-N,0,800101,1,,
80,20C-H50C000S-90-S,218298318,80-S,1,800102,1,,
80,20C-H50C000S-90-S,218298319,80-N,0,800101,1,,
80,20C-H50C000S-90-S,218298320,80-S,1,800102,1,,
80,20C-H50C000S-90-S,218298321,80-N,0,800101,1,,
80,20C-H50C000S-90-S,218298322,80-S,1,800102,1,,
80,20C-H50C000S-90-S,218298323,80-N,0,800101,1,,
80,20C-H50C000S-90-S,218298324,80-S,1,800102,1,,
80,20C-H50C000S-90-S,218298325,80-N,0,800101,1,,
80,20C-H50C000S-90-S,218298326,80-S,1,800102,1,,
80,20C-H50C000S-90-S,218298327,80-N,0,800101,1,,
80,20C-H50C000S-90-S,218298328,80-S,1,800102,1,,
80,20C-H50C000S-90-S,218298329,80-N,0,800101,1,,
80,20C-H50C000S-90-S,218298330,80-S,1,800102,1,,
80,20C-H50C000S-90-S,218298331,80-N,0,800101,1,,
80,20C-H50C000S-90-S,218298332,80-S,1,800102,1,,
80,20C-H50C000S-90-S,218298333,80-N,0,800101,1,,
80,20C-H50C000S-90-S,218298334,80-S,1,800102,1,,
165,20C-H50C000S-90-S,218298336,165-N,0,1650101,1,,
165,20C-H50C000S-90-S,218298338,165-S,1,1650100,1,,
165,20C-H50C000S-90-S,218298339,165-N,0,1650101,1,,
165,20C-H50C000S-90-S,218298341,165-S,1,1650100,1,,
165,20C-H50C000S-90-S,218298342,165-N,0,1650101,1,,
80,20C-H50C000S-90-S,218298345,80-S,1,800102,1,,
480,20C-H50C000S-90-S,218298347,480-S,1,4800015,1,,
80,20C-H50C000S-90-S,218298350,80-S,1,800102,1,,
80,20C-H50C000S-90-S,218298351,80-N,0,800101,1,,
80,20C-H50C000S-90-S,218298352,80-S,1,800102,1,,
80,20C-H50C000S-90-S,218298353,80-N,0,800101,1,,
80,20C-H50C000S-90-S,218298354,80-S,1,800102,1,,
80,20C-H50C000S-90-S,218298355,80-N,0,800101,1,,
80,20C-H50C000S-90-S,218298356,80-S,1,800102,1,,
80,20C-H50C000S-90-S,218298357,80-N,0,800101,1,,
80,20C-H50C000S-90-S,218298358,80-S,1,800102,1,,
80,20C-H50C000S-90-S,218298359,80-N,0,800101,1,,
80,20C-H50C000S-90-S,218298360,80-S,1,800102,1,,
80,20C-H50C000S-90-S,218298361,80-N,0,800101,1,,
80,20C-H50C000S-90-S,218298364,80-S,1,800102,1,,
80,20C-H50C000S-90-S,218298365,80-N,0,800101,1,,
80,20C-H50C000S-90-S,218298366,80-S,1,800102,1,,
80,20C-H50C000S-90-S,218298367,80-N,0,800101,1,,
80,20C-H50C000S-90-S,218298368,80-S,1,800102,1,,
80,20C-H50C000S-90-S,218298369,80-N,0,800101,1,,
80,20C-H50C000S-90-S,218298370,80-S,1,800102,1,,
80,20C-H50C000S-90-S,218298371,80-N,0,800101,1,,
80,20C-H50C000S-90-S,218298372,80-S,1,800102,1,,
80,20C-H50C000S-90-S,218298373,80-N,0,800101,1,,
465,20C-H50C000S-90-S,218298375,465-N,0,4650008,1,,
80,20C-H50C000S-90-S,218298378,80-S,1,800102,1,,
80,20C-H50C000S-90-S,218298381,80-S,1,800102,1,,
80,20C-H50C000S-90-S,218298382,80-N,0,800101,1,,
80,20C-H50C000S-90-S,218298383,80-S,1,800102,1,,
80,20C-H50C000S-90-S,218298384,80-N,0,800101,1,,
80,20C-H50C000S-90-S,218298385,80-S,1,800102,1,,
80,20C-H50C000S-90-S,218298386,80-N,0,800101,1,,
80,20C-H50C000S-90-S,218298387,80-S,1,800102,1,,
80,20C-H50C000S-90-S,218298388,80-N,0,800101,1,,
80,20C-H50C000S-90-S,218298390,80-N,0,800101,1,,
80,20C-H50C000S-90-S,218298391,80-S,1,800102,1,,
80,20C-H50C000S-90-S,218298392,80-N,0,800101,1,,
80,20C-H50C000S-90-S,218298393,80-S,1,800102,1,,
80,20C-H50C000S-90-S,218298394,80-N,0,800101,1,,
80,20C-H50C000S-90-S,218298395,80-S,1,800102,1,,
80,20C-H50C000S-90-S,218298396,80-N,0,800101,1,,
80,20C-H50C000S-90-S,218298399,80-N,0,800101,1,,
80,20C-H50C000S-90-S,218298400,80-S,1,800102,1,,
80,20C-H50C000S-90-S,218298401,80-N,0,800101,1,,
80,20C-H50C000S-90-S,218298402,80-S,1,800102,1,,
80,20C-H50C000S-90-S,218298403,80-N,0,800101,1,,
80,20C-H50C000S-90-S,218298404,80-S,1,800102,1,,
80,20C-H50C000S-90-S,218298405,80-N,0,800101,1,,
80,20C-H50C000S-90-S,218298406,80-S,1,800102,1,,
80,20C-H50C000S-90-S,218298407,80-N,0,800101,1,,
480,20C-H50C000S-90-S,218298410,480-N,0,4800013,1,,
80,20C-H50C000S-90-S,218298411,80-S,1,800102,1,,
80,20C-H50C000S-90-S,218298412,80-N,0,800101,1,,
80,20C-H50C000S-90-S,218298413,80-S,1,800102,1,,
80,20C-H50C000S-90-S,218298414,80-N,0,800101,1,,
480,20C-H50C000S-90-S,218298417,480-N,0,4800013,1,,
80,20C-H50C000S-90-S,218298418,80-S,1,800102,1,,
80,20C-H50C000S-90-S,218298419,80-N,0,800101,1,,
80,20C-H50C000S-90-S,218298420,80-S,1,800102,1,,
80,20C-H50C000S-90-S,218298421,80-N,0,800101,1,,
80,20C-H50C000S-90-S,218298422,80-S,1,800102,1,,
80,20C-H50C000S-90-S,218298423,80-N,0,800101,1,,
80,20C-H50C000S-90-S,218298424,80-S,1,800102,1,,
80,20C-H50C000S-90-S,218298425,80-N,0,800101,1,,
80,20C-H50C000S-90-S,218298426,80-S,1,800102,1,,
